label,cord1_x,cord1_y,cord1_z,cord2_x,cord2_y,cord2_z,cord3_x,cord3_y,cord3_z,cord4_x,cord4_y,cord4_z,cord5_x,cord5_y,cord5_z,cord6_x,cord6_y,cord6_z,cord7_x,cord7_y,cord7_z,cord8_x,cord8_y,cord8_z,cord9_x,cord9_y,cord9_z,cord10_x,cord10_y,cord10_z,cord11_x,cord11_y,cord11_z,cord12_x,cord12_y,cord12_z,cord13_x,cord13_y,cord13_z,cord14_x,cord14_y,cord14_z,cord15_x,cord15_y,cord15_z,cord16_x,cord16_y,cord16_z,cord17_x,cord17_y,cord17_z,cord18_x,cord18_y,cord18_z,cord19_x,cord19_y,cord19_z,cord20_x,cord20_y,cord20_z,cord21_x,cord21_y,cord21_z
One - 1,0.313924104,0.7530501484870911,-1.52e-07,0.2856286764144897,0.6692168712615967,0.008460518,0.2922841906547546,0.5787206292152405,0.0101970126852393,0.3171972036361694,0.5231216549873352,0.0128457890823483,0.3422130942344665,0.5041184425354004,0.01458406355232,0.300301194,0.5426374077796936,-0.021975344,0.3182677030563354,0.424750417,-0.032664258,0.3309985101222992,0.3575627207756042,-0.038518555,0.3415128290653229,0.3042614161968231,-0.042710885,0.3378978371620178,0.561428428,-0.027254876,0.3626006245613098,0.4664464294910431,-0.031038543,0.3545943796634674,0.5055017471313477,-0.022038886,0.3422215580940246,0.5433258414268494,-0.015024665,0.3718549907207489,0.5920207500457764,-0.030297423,0.3886689245700836,0.513212264,-0.028920218,0.3808495998382568,0.544397771,-0.014434301,0.3716793656349182,0.5767677426338196,-0.004977348,0.3984932899475097,0.6263662576675415,-0.032515366,0.4085937440395355,0.5568599700927734,-0.028141214,0.4003729820251465,0.5763823986053467,-0.014910689,0.393157035,0.6015363335609436,-0.005130473
One - 1,0.3127941489219665,0.5047913789749146,-4.06e-09,0.2950066924095154,0.4622843265533447,0.00358,0.2962627410888672,0.4154571890830993,0.003026694,0.309378058,0.3857669234275818,0.002214589,0.3241696953773498,0.3763359487056732,0.001214158,0.2965840697288513,0.3890315294265747,-0.00765721,0.3000984191894531,0.3324576318264007,-0.011825891,0.306618869,0.3007938861846924,-0.013149531,0.3120449185371399,0.2784451842308044,-0.013697037,0.3154182136058807,0.3932033777236938,-0.011709239,0.3300355672836303,0.3492920994758606,-0.015620911,0.3311302959918976,0.3706421852111816,-0.012861365,0.3256099224090576,0.3924639821052551,-0.009182583,0.3346312046051025,0.4060983657836914,-0.014813826,0.3459787964820862,0.3771504163742065,-0.017090965,0.3451718688011169,0.3955674171447754,-0.011782958,0.3399149775505066,0.4106110334396362,-0.007045232,0.3510308861732483,0.4238663911819458,-0.017426692,0.3581743538379669,0.3986168503761291,-0.015206126,0.3563099205493927,0.4127075374126434,-0.007900998,0.3515747487545013,0.425575316,-0.001992253
One - 1,0.1786521673202514,0.6041233539581299,1.2333216226068089e-08,0.1630179286003112,0.5496240854263306,0.012287875637412,0.1636316925287246,0.4923687577247619,0.0101962946355342,0.177409216761589,0.4566520452499389,0.004185666,0.1947847604751587,0.4415553212165832,-0.002262932,0.1523486375808715,0.4605504274368286,-0.002430619,0.1597000658512115,0.3897278904914856,-0.009167113,0.1709064841270446,0.3530879616737366,-0.011595153,0.181174948811531,0.3281408250331878,-0.012823805,0.1644335389137268,0.4647815525531769,-0.013833648,0.2006154358386993,0.4087802469730377,-0.021551419,0.2056505233049392,0.4381896555423736,-0.018907599,0.198016420006752,0.4602642953395843,-0.015070067,0.182617962360382,0.4761751592159271,-0.023916885,0.2184106111526489,0.4367884695529938,-0.026397871,0.2183296829462051,0.4622719287872314,-0.017997453,0.2086555361747741,0.4785248935222626,-0.012096811,0.2012297064065933,0.4930006861686706,-0.033449799,0.2303196489810943,0.4644801318645477,-0.029195728,0.2287866473197937,0.4859141111373901,-0.019792967,0.2185825407505035,0.5006154179573059,-0.013329034
One - 1,0.1797708868980407,0.8639534711837769,-2.17e-07,0.1608059555292129,0.8050531148910522,0.000494624,0.1642905175685882,0.7415832281112671,-0.00192657,0.1839355230331421,0.692816973,-0.002308717,0.2008984982967376,0.6711061596870422,-0.003071278,0.1730019897222519,0.7398061156272888,-0.025438875,0.1821929216384887,0.6611913442611694,-0.03573855,0.187106966972351,0.6169602274894714,-0.03984854,0.1928403079509735,0.5832780599594116,-0.041991297,0.1986438930034637,0.75185734,-0.0253211,0.2084289789199829,0.6790342330932617,-0.028647788,0.199290856719017,0.6958311796188354,-0.020647174,0.1949168294668197,0.7206006050109863,-0.015199373,0.2197939604520797,0.7651102542877197,-0.023998909,0.2257280945777893,0.6961251497268677,-0.026530182,0.2156248092651367,0.7108097076416016,-0.017821835,0.2111589014530182,0.7344295382499695,-0.011813646,0.2364307045936584,0.7782161235809326,-0.021976948,0.2395411282777786,0.7203414440155029,-0.022598352,0.2315189391374588,0.7283186912536621,-0.016208282,0.2277044206857681,0.7483022212982178,-0.011512796
One - 1,0.6132137775421143,0.5101218819618225,-6.34e-08,0.5854478478431702,0.4686887860298157,-0.001166814,0.5833514928817749,0.4150150120258331,-0.001769592,0.5976679921150208,0.3821484446525574,-0.002079561,0.6117902398109436,0.3732456564903259,-0.00263846,0.5967101454734802,0.3881433010101318,-0.007508536,0.5993160605430603,0.3287171423435211,-0.011513038,0.6021968126296997,0.2917781472206116,-0.013676814,0.6046115756034851,0.2649855017662048,-0.015462729,0.6204204559326172,0.3904155790805816,-0.008053898,0.6222440004348755,0.3516424298286438,-0.010880003,0.6164121031761169,0.3649537563323974,-0.008602608,0.6125579476356506,0.3843182623386383,-0.006164809,0.6387503743171692,0.4017956554889679,-0.008309918,0.6359564065933228,0.3719066381454468,-0.010343713,0.6299374103546143,0.3817182183265686,-0.00645063,0.6270533800125122,0.3998763263225555,-0.003369948,0.6521482467651367,0.415906698,-0.008630755,0.6452150940895081,0.3954940438270569,-0.00847275,0.6388376355171204,0.4039020836353302,-0.004269245,0.6365500092506409,0.4187114834785461,-0.000640192
One - 1,0.1490291506052017,0.8539686799049377,-1.61e-07,0.1265987753868103,0.8004418611526489,0.00038076,0.1269567608833313,0.7361964583396912,-0.001402749,0.1444547027349472,0.6878251433372498,-0.000688866,0.162509486,0.6710781455039978,-7.25e-05,0.1381844878196716,0.7356718182563782,-0.025559161,0.1448512375354766,0.6528952121734619,-0.032259285,0.148927242,0.6097293496131897,-0.033774212,0.1540794819593429,0.5759506821632385,-0.034590412,0.1644568294286728,0.744748592,-0.025481738,0.173320397734642,0.6667590141296387,-0.027125577,0.1650476157665252,0.6815711855888367,-0.018660391,0.1597601771354675,0.7055665254592896,-0.012572478,0.1867040544748306,0.7559038996696472,-0.023712499,0.1914681643247604,0.684544563,-0.023819221,0.1824110895395279,0.697436512,-0.014386238,0.177674263715744,0.7205981612205505,-0.008025254,0.2041101157665252,0.7674715518951416,-0.02139668,0.2057548910379409,0.7087279558181763,-0.020043232,0.1969195753335952,0.7144903540611267,-0.012954051,0.1925837695598602,0.7336165308952332,-0.007763794
One - 1,0.4568249881267547,0.4950049221515655,-2.35e-09,0.4388777911663055,0.4543816149234772,0.001214085,0.4416208565235138,0.4059857130050659,-0.000370693,0.4546644389629364,0.3717278242111206,-0.001903525,0.4672949016094208,0.3566248714923858,-0.003549053,0.4409143328666687,0.3829543590545654,-0.009639514,0.4441831707954407,0.3263724744319916,-0.015923483,0.4495097398757934,0.2918112277984619,-0.019087583,0.4542451202869415,0.2665669918060303,-0.020893097,0.4599175453186035,0.3875662386417389,-0.012690227,0.4731664359569549,0.3418189287185669,-0.019408353,0.4742004871368408,0.3610650300979614,-0.018683307,0.469981849,0.3814845085144043,-0.016003413,0.4793335497379303,0.3990431129932403,-0.014875549,0.4903258979320526,0.3660691976547241,-0.018926129,0.4887740015983581,0.3828097581863403,-0.013748457,0.4841431379318237,0.3987789750099182,-0.008695706,0.4956221878528595,0.414077491,-0.016875494,0.5028873085975647,0.3872149884700775,-0.016865173,0.499854564666748,0.4012941420078277,-0.01053358,0.4961257576942444,0.4142810106277466,-0.004843595
One - 1,0.2896329760551452,0.5028066039085388,-2.1e-08,0.2709556221961975,0.457877367734909,0.005034344,0.2725840806961059,0.4116997718811035,0.004473717,0.2861633002758026,0.3829748332500458,0.003176763,0.3007496297359466,0.3738728165626526,0.001497679,0.275023878,0.3836169242858886,-0.006640215,0.2787089645862579,0.3262382745742798,-0.009607147,0.2859641015529632,0.2950847148895263,-0.009725911,0.2920655906200409,0.2744107842445373,-0.009403729,0.2935303151607513,0.3886298835277557,-0.010873712,0.3087767660617828,0.3470935821533203,-0.013179254,0.3089112341403961,0.3687482476234436,-0.009229007,0.3030188977718353,0.3891740143299103,-0.005065735,0.3124846816062927,0.4024611413478851,-0.013943171,0.324382334947586,0.3724586963653564,-0.014875553,0.3230699300765991,0.390803575515747,-0.008840726,0.3176602125167846,0.4073240458965301,-0.003987806,0.3282537758350372,0.4207196831703186,-0.016404992,0.3362564742565155,0.3960134387016296,-0.014105085,0.3339067101478576,0.4093451201915741,-0.007017101,0.3288032710552215,0.4226437509059906,-0.001220196
One - 1,0.3300149440765381,0.7243586182594299,6.23033500346537e-08,0.3129214942455292,0.6800428032875061,0.002305206,0.3166041970252991,0.6246445775032043,-0.001376975,0.3334024846553802,0.5857201218605042,-0.004922194,0.350041002,0.5711578130722046,-0.008590998,0.3066756725311279,0.6098068356513977,-0.016382989,0.3110356628894806,0.539206326,-0.025281696,0.317495584487915,0.4969900548458099,-0.029545007,0.3228931427001953,0.4648950099945068,-0.032018837,0.3265279531478882,0.6169970035552979,-0.021941632,0.3463453352451324,0.5463793873786926,-0.032250427,0.3492562770843506,0.5702192187309265,-0.030384628,0.3437463939189911,0.596864641,-0.026005927,0.3481086194515228,0.6279169321060181,-0.026164968,0.3649479746818542,0.5721299648284912,-0.03167725,0.3646349608898163,0.5934240818023682,-0.022949034,0.3586166799068451,0.612982452,-0.014921486,0.3674342632293701,0.6414202451705933,-0.030143321,0.3778025805950165,0.5939615368843079,-0.029233659,0.3759457468986511,0.6120157837867737,-0.019151086,0.3709312379360199,0.6294301152229309,-0.010941229
One - 1,0.2095153778791427,0.5954809784889221,5.99565623815579e-08,0.2081731855869293,0.5393390655517578,0.008318952,0.2144807279109954,0.476784885,0.003874473,0.2308956831693649,0.436884731054306,-0.004494603,0.2456662207841873,0.4193361401557922,-0.013139102,0.1932766437530517,0.4443834722042084,-0.004107892,0.2092048078775406,0.3838297724723816,-0.013776037,0.2225046902894973,0.3476280570030212,-0.018587179,0.2326536476612091,0.3214951157569885,-0.021253645,0.1973832994699478,0.4568280577659607,-0.015349397,0.2370190620422363,0.4052675366401672,-0.025863975,0.2476508319377899,0.4319851696491241,-0.024648875,0.2432658225297927,0.4500420689582824,-0.021616124,0.2086974829435348,0.4753269553184509,-0.025961006,0.2489545345306396,0.4337743520736694,-0.033341151,0.2545450925827026,0.4571598172187805,-0.026143264,0.2463584244251251,0.4725776612758636,-0.019841617,0.2231839001178741,0.4963164031505584,-0.03632383,0.2571289539337158,0.4633608758449554,-0.036381453,0.2615880370140075,0.4816469252109527,-0.028211715,0.254330426454544,0.4957282543182373,-0.022098355
One - 1,0.5772291421890259,0.7219887375831604,-3.19e-07,0.5524083375930786,0.6310799717903137,0.0175855793058872,0.5613710284233093,0.541067898,0.0259445831179618,0.5887766480445862,0.487742156,0.0349202342331409,0.6143102645874023,0.4787506461143493,0.042932436,0.5946361422538757,0.5025128722190857,-0.009666403,0.6161706447601318,0.3951179981231689,-0.007630037,0.6280975341796875,0.3418290913105011,-0.004816717,0.6397031545639038,0.3008220791816711,-0.00262478,0.6306700110435486,0.5316917300224304,-0.009674748,0.6410202980041504,0.455601692199707,0.007864215,0.6231827139854431,0.479493111,0.0285006910562515,0.6111807823181152,0.5101042985916138,0.040279865,0.6549431085586548,0.5727396607398987,-0.006551545,0.658369243,0.5078254342079163,0.010011608,0.6437592506408691,0.5242362022399902,0.0252121500670909,0.6332435011863708,0.5546838641166687,0.0322604067623615,0.6704921126365662,0.6104602217674255,-0.001195102,0.67188561,0.5573936104774475,0.0153717854991555,0.6591284275054932,0.5670157074928284,0.0294693578034639,0.6494944095611572,0.593812108,0.037948955
One - 1,0.7904708981513977,0.5396290421485901,-1.18e-07,0.7625723481178284,0.5011847019195557,0.000953094,0.7554858922958374,0.4470177590847015,0.001503793,0.764955997,0.4071601331233978,0.002521054,0.7771580815315247,0.3926870822906494,0.003262175,0.7730287909507751,0.412886381,-0.007209535,0.7730982899665833,0.3516696095466614,-0.010754139,0.7754066586494446,0.3177686631679535,-0.0122156,0.7780444622039795,0.29290095,-0.013295964,0.7971546649932861,0.415014237165451,-0.008030207,0.7975555062294006,0.3669929504394531,-0.009564542,0.7903910279273987,0.3825838565826416,-0.005625051,0.78548795,0.4045126140117645,-0.001816896,0.8160713911056519,0.4264747202396393,-0.00834579,0.8100507855415344,0.3936028778553009,-0.00962999,0.8039783239364624,0.4057804644107818,-0.005875119,0.8017049431800842,0.4255109131336212,-0.002722096,0.8299536108970642,0.4407500922679901,-0.008398054,0.8200852870941162,0.41696021,-0.00838422,0.8135358691215515,0.4275846481323242,-0.004835744,0.8117132782936096,0.4449019134044647,-0.001516051
One - 1,0.232986182,0.5106369853019714,7.80468525363176e-08,0.2169933468103408,0.4602851867675781,0.00279607,0.222666934,0.4116818010807037,0.000445642,0.2396463900804519,0.3806811869144439,-0.002277382,0.2575605809688568,0.3704448342323303,-0.004754831,0.2216702997684478,0.3851711750030517,-0.011158276,0.229633942246437,0.3228166103363037,-0.018091863,0.2407986223697662,0.2907940149307251,-0.021051142,0.2507926225662231,0.2709375023841858,-0.022027405,0.2404082268476486,0.394036054611206,-0.015218803,0.2645074725151062,0.3466951251029968,-0.020755911,0.2721092104911804,0.3542670607566833,-0.01973702,0.2715272605419159,0.365642100572586,-0.017352995,0.2604733109474182,0.4099353551864624,-0.018153889,0.2816818952560425,0.3807262778282165,-0.020684769,0.2812833487987518,0.3982250690460205,-0.015372887,0.2753854691982269,0.4137834012508392,-0.010572404,0.2779716849327087,0.4285895228385925,-0.020831868,0.292097807,0.4063537418842315,-0.018913602,0.2893225848674774,0.4209294319152832,-0.011706166,0.2837839424610138,0.4335152506828308,-0.00545655
One - 1,0.716161311,0.7995795607566833,-2.02e-07,0.6913723349571228,0.7500500679016113,-0.004142042,0.6912509202957153,0.6844865679740906,-0.001782035,0.7048308849334717,0.642145038,0.003336172,0.7171985507011414,0.6410588622093201,0.008812482,0.7233299612998962,0.6757162809371948,-0.011533286,0.7197993397712708,0.6125913858413696,-0.01356509,0.7168101668357849,0.5752819776535034,-0.015155917,0.7168717980384827,0.5449533462524414,-0.017189097,0.745651126,0.6867255568504333,-0.008454824,0.7318688631057739,0.6389105319976807,-0.006067858,0.7212153077125549,0.6534331440925598,-0.000544158,0.7213094234466553,0.6712883114814758,0.002180003,0.7583872079849243,0.6993919014930725,-0.005418963,0.7429057955741882,0.6599100828170776,-0.004754506,0.7335229516029358,0.6708313822746277,-0.001396509,0.7334953546524048,0.6882449984550476,-8.41e-05,0.7656003832817078,0.713392437,-0.002663097,0.7531334757804871,0.6801121830940247,-0.001828456,0.7446169853210449,0.6874491572380066,0.00067694,0.7421888113021851,0.7047283053398132,0.001947875
One - 1,0.7032200694084167,0.5397853851318359,-1.38e-07,0.6734989881515503,0.5069506168365479,0.001762987,0.6638349890708923,0.4544405341148376,0.003579939,0.670983613,0.4173852205276489,0.005510053,0.6820456981658936,0.4089605510234833,0.007228715,0.6835816502571106,0.4137845635414123,-0.003941417,0.6842460632324219,0.3542810082435608,-0.004786048,0.6850363612174988,0.3199627101421356,-0.004667718,0.6856334805488586,0.294975221,-0.005152829,0.7074381709098816,0.4156940579414367,-0.004324247,0.7041569352149963,0.3830742239952087,-0.003105125,0.6981710195541382,0.3989987969398498,0.000695855,0.6960763335227966,0.4174472093582153,0.003143135,0.7253102660179138,0.4270114600658417,-0.004123377,0.7169772386550903,0.4063822031021118,-0.003267779,0.7115267515182495,0.4183606207370758,-0.000168017,0.7100014090538025,0.4364845752716064,0.001447213,0.7376987338066101,0.4401641488075256,-0.003691449,0.7279840111732483,0.4260661602020263,-0.002299994,0.7226206660270691,0.4371040165424347,0.000483185,0.7210996747016907,0.4534509181976318,0.002712687
One - 1,0.3238138556480407,0.8028419613838196,-2.1e-07,0.3010241389274597,0.7484150528907776,0.004498873,0.3027483224868774,0.6889344453811646,0.007235432,0.3175992667675018,0.6435585618019104,0.012885071337223,0.3323513567447662,0.6215353012084961,0.0189261939376592,0.3149356842041015,0.68125397,-0.020535352,0.3220851719379425,0.6035513877868652,-0.02562849,0.3236575424671173,0.5627835988998413,-0.025191039,0.3267977237701416,0.5325287580490112,-0.02344987,0.3396687805652618,0.6888078451156616,-0.018584816,0.3437883555889129,0.6189293265342712,-0.013621187,0.3334826231002807,0.632491946,0.000811344,0.3283939063549042,0.6529092192649841,0.0107468198984861,0.3587049841880798,0.6985371708869934,-0.015098718,0.3584128618240356,0.6384841203689575,-0.011020543,0.3486485779285431,0.6522531509399414,0.00075513,0.3454370200634002,0.671377957,0.008798719,0.3727651834487915,0.7096620202064514,-0.010439989,0.3699823319911957,0.6617304086685181,-0.004969076,0.3617188036441803,0.6687408685684204,0.004442391,0.3582522273063659,0.685309112,0.0115003585815429
One - 1,0.2684625387191772,0.6680437922477722,1.3554596023368506e-07,0.2625077664852142,0.6159429550170898,0.003376447,0.2720999121665954,0.5590472221374512,-0.00253607,0.2905195951461792,0.5233996510505676,-0.010254376,0.3074111640453338,0.5112197995185852,-0.017768798,0.2570011615753174,0.535994291,-0.013870722,0.2742672264575958,0.4756578803062439,-0.025545988,0.2900616228580475,0.4410170912742615,-0.031558849,0.302280456,0.417355478,-0.034773443,0.265196294,0.5515720248222351,-0.022177985,0.3025968372821808,0.4976033270359039,-0.033818647,0.3124842941761017,0.5211930274963379,-0.0325578,0.3095048069953918,0.5394241809844971,-0.029613471,0.2795776426792145,0.5721437931060791,-0.029734423,0.316932201385498,0.528852642,-0.0368222,0.3200308382511139,0.5513850450515747,-0.027886329,0.3122694492340088,0.5673332214355469,-0.020480102,0.29527148604393,0.5945059061050415,-0.037468251,0.3263706564903259,0.5586597919464111,-0.038125936,0.327005922794342,0.5744146108627319,-0.029447805,0.3187361657619476,0.5870661735534668,-0.02276214
One - 1,0.5486472845077515,0.5057437419891357,-3.97e-08,0.5244709849357605,0.4714259207248688,0.000459404,0.5222744345664978,0.426535428,0.000215326,0.5352410078048706,0.399028331041336,0.000398866,0.5486697554588318,0.3921120762825012,5.5069540394470096e-05,0.5365248322486877,0.3903104960918426,-0.008933577,0.5374653935432434,0.329847127,-0.012313097,0.5400760769844055,0.2946818768978119,-0.013498324,0.5429205298423767,0.2699142098426819,-0.014004786,0.5586565136909485,0.3934987783432007,-0.008819878,0.5627346038818359,0.3546057939529419,-0.008836843,0.5564618110656738,0.3672072291374206,-0.004139596,0.5517981052398682,0.3852984011173248,-0.000133329,0.5755951404571533,0.4072091281414032,-0.008107343,0.5754116773605347,0.3794500231742859,-0.007985022,0.5687437653541565,0.3888013362884521,-0.003773672,0.5651967525482178,0.4049519896507263,-0.000572356,0.5872800946235657,0.4237029254436493,-0.007057908,0.5840488076210022,0.4018950462341308,-0.004974318,0.5776111483573914,0.4094618260860443,0.000138678,0.5746326446533203,0.4231981039047241,0.004368144
One - 1,0.7413758039474487,0.4897360801696777,-1.01e-07,0.7129535675048828,0.4559836089611053,0.001743017,0.7061831951141357,0.4039994478225708,0.004629788,0.7166234850883484,0.3735639750957489,0.007874111,0.7295361757278442,0.3692041039466858,0.0106038628146052,0.7257682085037231,0.370125263929367,-0.003734757,0.7232025861740112,0.3168149888515472,-0.003599445,0.7229830026626587,0.2866715788841247,-0.00339716,0.7232589721679688,0.2645909190177917,-0.003801149,0.7485585808753967,0.3719847202301025,-0.003928269,0.7434414029121399,0.3410260081291199,-0.001192752,0.7361682653427124,0.3552772998809814,0.003087398,0.7336341738700867,0.3732401430606842,0.00598927,0.7647521495819092,0.3835831880569458,-0.003605202,0.7551954984664917,0.3659139275550842,-0.001084046,0.748052716,0.3773775696754455,0.001648119,0.7465782761573792,0.3942120969295501,0.002921045,0.775749922,0.3980173170566559,-0.003106045,0.7656182646751404,0.3850712180137634,-0.0002781,0.7595937848091125,0.3942567706108093,0.00293591,0.758074939,0.4090747535228729,0.005236489
One - 1,0.7047575116157532,0.6865087151527405,-2.67e-07,0.681015134,0.5917088389396667,0.0123365586623549,0.6913774013519287,0.4986989200115204,0.015101040713489,0.7241789102554321,0.4532811343669891,0.0170026645064353,0.7523646354675293,0.4603202939033508,0.0172701310366392,0.7222521901130676,0.4469287395477295,-0.011842499,0.7525416612625122,0.34239316,-0.013265796,0.7714451551437378,0.286698430776596,-0.012835126,0.7861891388893127,0.2456423491239547,-0.013880426,0.7626225352287292,0.482267677783966,-0.017055014,0.7827342748641968,0.413442313671112,-0.00968153,0.7688316702842712,0.4407084584236145,0.002617244,0.7555661201477051,0.4737138450145721,0.008654489,0.7923598885536194,0.528948963,-0.019772833,0.8014622926712036,0.4744857251644134,-0.011003339,0.7906050682067871,0.494521290063858,0.001204056,0.7788731455802917,0.5248037576675415,0.005781225,0.8133916854858398,0.5737501382827759,-0.021427898,0.8160943388938904,0.5257047414779663,-0.012313741,0.8057430982589722,0.5439560413360596,-0.000997864,0.7972128391265869,0.5703036785125732,0.00543291
One - 1,0.3241170942783355,0.836706817,-1.64e-07,0.3009456992149353,0.7870844006538391,0.001024659,0.3002150952816009,0.7283650636672974,0.002987135,0.3150491118431091,0.6867384910583496,0.007982559,0.3301696181297302,0.6724412441253662,0.0131938084959983,0.3176270425319671,0.7234907150268555,-0.019032955,0.3236327171325683,0.6517853736877441,-0.022620857,0.3256929814815521,0.6141058802604675,-0.022018764,0.3290685415267944,0.5846909284591675,-0.020944823,0.3414191901683807,0.7326535582542419,-0.016924873,0.344183087,0.6646015048027039,-0.013973744,0.3335581421852112,0.6750165820121765,-0.003343872,0.329281598329544,0.6940764784812927,0.003943028,0.359051764011383,0.7432591319084167,-0.013643002,0.3575426042079925,0.6836718916893005,-0.012282816,0.3471534550189972,0.6949178576469421,-0.004590314,0.3438965976238251,0.7131071090698242,0.000828331,0.3721179962158203,0.7545596957206726,-0.009547874,0.3690071702003479,0.7051756978034973,-0.007007836,0.361030101776123,0.7112772464752197,-0.000683583,0.3578305244445801,0.7277567386627197,0.004017146
One - 1,0.3252429962158203,0.8262391090393066,-2.12e-07,0.3004385828971863,0.7730873227119446,-0.000359148,0.3005664050579071,0.7083690166473389,0.001059516,0.3170655071735382,0.6605273485183716,0.005724303,0.3340621590614319,0.6437578797340393,0.0107059907168149,0.3174562752246856,0.6968917846679688,-0.021173133,0.3259031176567077,0.6186201572418213,-0.025597015,0.3285349011421203,0.5782340168952942,-0.024949027,0.3328321278095245,0.5472910404205322,-0.023800422,0.343679130077362,0.7050233483314514,-0.01776937,0.3477591872215271,0.6370481252670288,-0.013767598,0.3366219997406006,0.6488267183303833,-0.001163246,0.3310740292072296,0.6680418848991394,0.007300188,0.3633589446544647,0.7161020040512085,-0.013349104,0.3610127866268158,0.6576878428459167,-0.009892705,0.3509127497673034,0.6707081198692322,0.000382006,0.3471724092960357,0.6893979907035828,0.007017577,0.377383142709732,0.728574276,-0.008497312,0.3730234503746032,0.681306005,-0.00494147,0.3650633692741394,0.6875027418136597,0.002098281,0.3615260422229767,0.7031974196434021,0.007346479
One - 1,0.1825457960367202,0.5018925666809082,-2.22e-08,0.166051447,0.4534131586551666,0.00483281,0.1690607368946075,0.4051494896411896,0.003482687,0.1832786500453949,0.3751301169395447,0.001495812,0.1990397125482559,0.3661118745803833,-0.000762019,0.1713821738958358,0.378620833158493,-0.009582184,0.1770338714122772,0.3179627060890198,-0.01475866,0.1861385256052017,0.2856926023960113,-0.016210159,0.1936777979135513,0.2642915844917297,-0.016577886,0.1901416033506393,0.3864515721797943,-0.013964902,0.2105836719274521,0.3434755802154541,-0.01797503,0.2111318409442901,0.3655063807964325,-0.014149557,0.2041324824094772,0.3852134644985199,-0.009911453,0.2094632089138031,0.4023594260215759,-0.01714669,0.2255466431379318,0.3725429773330688,-0.018554986,0.223905324935913,0.3902013003826141,-0.011678207,0.2172822207212448,0.4051466882228851,-0.006344141,0.2255105227231979,0.4219038188457489,-0.019790895,0.2368810176849365,0.396685242652893,-0.017171526,0.2335665673017501,0.4107569754123688,-0.009317768,0.2273573875427246,0.423259437,-0.003132406
One - 1,0.2873508930206299,0.496447205543518,-1.71e-08,0.2654604613780975,0.4416632056236267,0.002406841,0.2680760324001312,0.3877783715724945,0.001143019,0.2847568690776825,0.3518748581409454,-0.000130972,0.3002049326896667,0.3376529216766357,-0.001347764,0.2667319476604461,0.3611364364624023,-0.010142199,0.2709142565727234,0.2931331992149353,-0.015150104,0.2780847251415252,0.2548474073410034,-0.016683806,0.2847007513046264,0.2279176414012909,-0.017495707,0.2897222638130188,0.3660482764244079,-0.013639853,0.3074979186058044,0.3206721842288971,-0.018083233,0.3092547059059143,0.3417548835277557,-0.015779437,0.3048745095729828,0.3637475371360779,-0.012898874,0.3130660057067871,0.3802670836448669,-0.016037542,0.32599169,0.3498376309871673,-0.017187459,0.3248074352741241,0.3671683371067047,-0.01101569,0.3196135461330414,0.3841516077518463,-0.006574632,0.3329759836196899,0.3980351686477661,-0.018298695,0.3400803804397583,0.3753430843353271,-0.015402302,0.3368962705135345,0.3901032209396362,-0.008103898,0.3327862918376922,0.4039718508720398,-0.002483092
One - 1,0.4918450713157654,0.7802062630653381,-7.95e-08,0.4751574695110321,0.7382258772850037,0.001494392,0.4817478060722351,0.6851891875267029,0.002370482,0.4991874396800995,0.6492800116539001,0.005686847,0.512620747,0.6378545761108398,0.009052509,0.4878067970275879,0.672166109,-0.017241489,0.4993572533130646,0.6061363816261292,-0.022452986,0.5074310302734375,0.569182277,-0.024356283,0.5143814086914062,0.5428937077522278,-0.025292775,0.5099678635597229,0.6870079040527344,-0.016773982,0.5257874727249146,0.6266071796417236,-0.018727122,0.5188069939613342,0.6426758170127869,-0.012459363,0.512502909,0.6603572964668274,-0.006736689,0.5282334089279175,0.7031100988388062,-0.014835699,0.5388184189796448,0.6525498032569885,-0.014827322,0.5301634669303894,0.6639970541000366,-0.007069438,0.5238365530967712,0.6792329549789429,-0.000970566,0.541562021,0.7180928587913513,-0.012255798,0.54706049,0.6766900420188904,-0.010502016,0.5388811230659485,0.6817649006843567,-0.003897791,0.5340154767036438,0.6939374804496765,0.00153681
One - 1,0.2459824532270431,0.6494482755661011,-1.25e-08,0.2166366726160049,0.5775602459907532,0.010395558,0.2110838294029235,0.4859417378902435,0.00493627,0.2323086559772491,0.4176778197288513,-0.002208589,0.256563276,0.382788598537445,-0.009654827,0.2046953290700912,0.4489938914775848,-0.028067514,0.2123649418354034,0.3298138678073883,-0.044444229,0.2241727262735366,0.2608230412006378,-0.051687904,0.2335619181394577,0.2104549705982208,-0.055596851,0.2317843735218048,0.4629605412483215,-0.039599061,0.2785658240318298,0.3667205274105072,-0.053556938,0.283411294221878,0.414355456829071,-0.044988126,0.2691279053688049,0.4517929852008819,-0.036371645,0.2632232010364532,0.4844152629375458,-0.048765533,0.3076971173286438,0.4031756520271301,-0.05753554,0.3064918220043182,0.4468534588813782,-0.039674517,0.2918600142002105,0.4816186428070068,-0.025852639,0.2924970686435699,0.5105645656585693,-0.056878269,0.3272428512573242,0.4386083781719208,-0.056305535,0.3241559565067291,0.4701148569583893,-0.039202973,0.310047298669815,0.4988279342651367,-0.026089108
